origin,destination,no_dev,population
10104,13402,1,1455
10104,13404,1,1455
10105,13101,9,3825
10105,13102,1,3825
10105,13103,1,3825
10105,13104,1,3825
10105,13106,1,3825
10105,13107,3,3825
10105,13108,1,3825
10105,13109,6,3825
10105,13110,7,3825
10105,13111,3,3825
10105,13112,4,3825
10105,13113,2,3825
10105,13114,19,3825
10105,13115,11,3825
10105,13117,1,3825
10105,13119,10,3825
10105,13120,4,3825
10105,13122,5,3825
10105,13123,3,3825
10105,13124,2,3825
10105,13125,1,3825
10105,13126,2,3825
10105,13127,3,3825
10105,13128,3,3825
10105,13129,2,3825
10105,13132,10,3825
10105,13201,1,3825
10105,13202,2,3825
10105,13301,1,3825
10105,13401,3,3825
10105,13501,1,3825
10105,13503,1,3825
10105,13504,2,3825
10105,13505,1,3825
10105,13601,1,3825
10105,13605,2,3825
10106,13101,1,2482
10106,13102,1,2482
10106,13108,2,2482
10106,13110,2,2482
10106,13111,1,2482
10106,13114,2,2482
10106,13115,1,2482
10106,13116,1,2482
10106,13118,2,2482
10106,13119,3,2482
10106,13126,2,2482
10106,13131,1,2482
10106,13132,3,2482
10106,13201,2,2482
10106,13401,2,2482
10106,13501,1,2482
10106,13505,1,2482
10107,13101,2,2249
10107,13103,1,2249
10107,13105,2,2249
10107,13107,8,2249
10107,13108,1,2249
10107,13109,1,2249
10107,13110,2,2249
10107,13112,1,2249
10107,13113,1,2249
10107,13114,6,2249
10107,13116,1,2249
10107,13118,1,2249
10107,13119,3,2249
10107,13120,1,2249
10107,13122,3,2249
10107,13123,4,2249
10107,13124,2,2249
10107,13125,1,2249
10107,13128,2,2249
10107,13129,2,2249
10107,13130,2,2249
10107,13132,4,2249
10107,13201,1,2249
10107,13202,2,2249
10107,13301,3,2249
10107,13404,2,2249
10107,13501,1,2249
10107,13601,2,2249
10107,13603,1,2249
10108,13104,1,1797
10108,13108,1,1797
10108,13113,1,1797
10108,13114,1,1797
10108,13119,1,1797
10108,13120,3,1797
10108,13121,1,1797
10108,13122,1,1797
10108,13127,3,1797
10108,13128,2,1797
10108,13401,1,1797
10108,13501,1,1797
10109,13101,29,9106
10109,13104,5,9106
10109,13105,3,9106
10109,13106,4,9106
10109,13107,11,9106
10109,13108,8,9106
10109,13109,1,9106
10109,13110,21,9106
10109,13111,3,9106
10109,13112,5,9106
10109,13113,14,9106
10109,13114,46,9106
10109,13115,28,9106
10109,13117,4,9106
10109,13118,3,9106
10109,13119,20,9106
10109,13120,21,9106
10109,13121,1,9106
10109,13122,19,9106
10109,13123,29,9106
10109,13124,9,9106
10109,13125,12,9106
10109,13126,12,9106
10109,13127,11,9106
10109,13128,8,9106
10109,13129,7,9106
10109,13130,7,9106
10109,13131,1,9106
10109,13132,30,9106
10109,13201,5,9106
10109,13202,2,9106
10109,13301,12,9106
10109,13302,3,9106
10109,13401,9,9106
10109,13402,3,9106
10109,13404,1,9106
10109,13501,3,9106
10109,13503,4,9106
10109,13601,3,9106
10109,13603,3,9106
10109,13604,1,9106
10109,13605,2,9106
10201,13101,14,8379
10201,13102,2,8379
10201,13104,4,8379
10201,13105,1,8379
10201,13106,2,8379
10201,13107,5,8379
10201,13108,6,8379
10201,13109,3,8379
10201,13110,9,8379
10201,13111,4,8379
10201,13112,5,8379
10201,13113,8,8379
10201,13114,14,8379
10201,13115,3,8379
10201,13117,3,8379
10201,13118,1,8379
10201,13119,12,8379
10201,13120,9,8379
10201,13121,2,8379
10201,13122,2,8379
10201,13123,12,8379
10201,13124,3,8379
10201,13125,7,8379
10201,13126,3,8379
10201,13127,12,8379
10201,13128,3,8379
10201,13129,2,8379
10201,13130,6,8379
10201,13131,1,8379
10201,13132,11,8379
10201,13201,6,8379
10201,13202,1,8379
10201,13301,7,8379
10201,13302,2,8379
10201,13401,6,8379
10201,13402,5,8379
10201,13404,6,8379
10201,13501,1,8379
10201,13503,1,8379
10201,13601,1,8379
10201,13603,2,8379
10201,13605,3,8379
10202,13101,16,10515
10202,13102,1,10515
10202,13103,1,10515
10202,13104,1,10515
10202,13105,1,10515
10202,13106,2,10515
10202,13107,9,10515
10202,13108,2,10515
10202,13110,14,10515
10202,13111,2,10515
10202,13112,2,10515
10202,13113,1,10515
10202,13114,8,10515
10202,13115,2,10515
10202,13117,2,10515
10202,13118,4,10515
10202,13119,10,10515
10202,13120,6,10515
10202,13121,1,10515
10202,13122,5,10515
10202,13123,12,10515
10202,13124,1,10515
10202,13125,6,10515
10202,13126,8,10515
10202,13127,3,10515
10202,13128,3,10515
10202,13132,5,10515
10202,13201,2,10515
10202,13301,1,10515
10202,13302,4,10515
10202,13401,4,10515
10202,13402,4,10515
10202,13404,1,10515
10202,13503,1,10515
10202,13504,1,10515
10202,13601,2,10515
10202,13604,3,10515
10202,13605,2,10515
10203,13101,5,3275
10203,13105,1,3275
10203,13107,3,3275
10203,13109,2,3275
10203,13110,7,3275
10203,13113,1,3275
10203,13114,7,3275
10203,13116,1,3275
10203,13117,1,3275
10203,13119,4,3275
10203,13122,2,3275
10203,13123,4,3275
10203,13124,1,3275
10203,13125,1,3275
10203,13126,1,3275
10203,13127,1,3275
10203,13128,1,3275
10203,13129,1,3275
10203,13130,2,3275
10203,13132,3,3275
10203,13201,2,3275
10203,13301,2,3275
10203,13302,2,3275
10203,13401,1,3275
10203,13402,3,3275
10203,13404,1,3275
10203,13501,3,3275
10203,13605,2,3275
10204,13101,3,3016
10204,13104,1,3016
10204,13107,4,3016
10204,13108,1,3016
10204,13112,1,3016
10204,13115,1,3016
10204,13118,1,3016
10204,13120,1,3016
10204,13123,3,3016
10204,13127,3,3016
10204,13129,1,3016
10204,13132,1,3016
10204,13301,2,3016
10204,13504,2,3016
10205,13101,5,4803
10205,13103,1,4803
10205,13105,1,4803
10205,13107,1,4803
10205,13108,2,4803
10205,13109,1,4803
10205,13110,3,4803
10205,13111,2,4803
10205,13113,2,4803
10205,13114,5,4803
10205,13116,1,4803
10205,13117,2,4803
10205,13118,1,4803
10205,13119,4,4803
10205,13120,2,4803
10205,13121,1,4803
10205,13122,1,4803
10205,13125,1,4803
10205,13127,1,4803
10205,13128,3,4803
10205,13129,1,4803
10205,13130,1,4803
10205,13132,2,4803
10205,13201,1,4803
10205,13501,2,4803
10205,13504,2,4803
10205,13601,2,4803
10206,13114,1,824
10206,13119,1,824
10206,13122,1,824
10206,13130,1,824
10206,13302,1,824
10206,13404,1,824
10207,13104,1,729
10207,13110,1,729
10207,13114,1,729
10207,13126,1,729
10207,13401,1,729
10208,13101,2,5295
10208,13104,1,5295
10208,13106,2,5295
10208,13107,1,5295
10208,13108,3,5295
10208,13110,2,5295
10208,13111,1,5295
10208,13112,1,5295
10208,13113,1,5295
10208,13114,4,5295
10208,13115,1,5295
10208,13117,2,5295
10208,13119,2,5295
10208,13121,1,5295
10208,13122,2,5295
10208,13124,3,5295
10208,13125,4,5295
10208,13127,2,5295
10208,13128,3,5295
10208,13132,1,5295
10208,13302,1,5295
10208,13401,1,5295
10208,13402,4,5295
10208,13501,1,5295
10209,13101,1,1375
10209,13113,2,1375
10209,13114,2,1375
10209,13115,1,1375
10209,13120,1,1375
10209,13124,1,1375
10209,13125,1,1375
10209,13126,1,1375
10209,13128,1,1375
10209,13402,1,1375
10209,13501,2,1375
10209,13603,1,1375
10301,13101,29,29309
10301,13102,3,29309
10301,13103,2,29309
10301,13104,3,29309
10301,13105,2,29309
10301,13106,2,29309
10301,13107,26,29309
10301,13108,8,29309
10301,13109,5,29309
10301,13110,17,29309
10301,13111,5,29309
10301,13112,2,29309
10301,13113,4,29309
10301,13114,38,29309
10301,13115,16,29309
10301,13116,8,29309
10301,13117,6,29309
10301,13118,4,29309
10301,13119,31,29309
10301,13120,8,29309
10301,13121,3,29309
10301,13122,6,29309
10301,13123,20,29309
10301,13124,11,29309
10301,13125,10,29309
10301,13126,9,29309
10301,13127,12,29309
10301,13128,11,29309
10301,13129,3,29309
10301,13130,4,29309
10301,13131,1,29309
10301,13132,14,29309
10301,13201,11,29309
10301,13202,2,29309
10301,13203,3,29309
10301,13301,8,29309
10301,13302,4,29309
10301,13303,1,29309
10301,13401,12,29309
10301,13402,8,29309
10301,13403,2,29309
10301,13404,2,29309
10301,13501,3,29309
10301,13503,3,29309
10301,13504,1,29309
10301,13601,5,29309
10301,13603,1,29309
10301,13604,1,29309
10301,13605,1,29309
10302,13101,3,2771
10302,13107,1,2771
10302,13108,1,2771
10302,13110,3,2771
10302,13111,3,2771
10302,13112,1,2771
10302,13113,2,2771
10302,13114,5,2771
10302,13115,7,2771
10302,13116,1,2771
10302,13117,2,2771
10302,13119,7,2771
10302,13120,1,2771
10302,13121,2,2771
10302,13122,2,2771
10302,13123,1,2771
10302,13124,5,2771
10302,13126,1,2771
10302,13128,2,2771
10302,13130,1,2771
10302,13132,2,2771
10302,13202,1,2771
10302,13302,1,2771
10302,13401,3,2771
10302,13402,1,2771
10302,13403,1,2771
10302,13505,1,2771
10302,13601,1,2771
10303,13101,7,4757
10303,13102,1,4757
10303,13104,2,4757
10303,13106,1,4757
10303,13107,5,4757
10303,13110,2,4757
10303,13112,1,4757
10303,13113,3,4757
10303,13114,6,4757
10303,13115,5,4757
10303,13119,6,4757
10303,13120,4,4757
10303,13121,1,4757
10303,13122,2,4757
10303,13123,2,4757
10303,13124,2,4757
10303,13125,1,4757
10303,13126,3,4757
10303,13127,1,4757
10303,13129,2,4757
10303,13132,3,4757
10303,13202,1,4757
10303,13301,3,4757
10303,13302,3,4757
10303,13401,2,4757
10303,13402,1,4757
10303,13403,1,4757
10303,13501,2,4757
10303,13601,1,4757
10303,13604,1,4757
10304,13101,7,4514
10304,13103,3,4514
10304,13107,4,4514
10304,13109,1,4514
10304,13110,7,4514
10304,13111,2,4514
10304,13112,3,4514
10304,13113,3,4514
10304,13114,26,4514
10304,13115,19,4514
10304,13117,3,4514
10304,13118,1,4514
10304,13119,2,4514
10304,13120,4,4514
10304,13121,3,4514
10304,13122,8,4514
10304,13123,5,4514
10304,13124,1,4514
10304,13125,4,4514
10304,13126,3,4514
10304,13127,3,4514
10304,13128,1,4514
10304,13129,2,4514
10304,13130,2,4514
10304,13132,12,4514
10304,13201,3,4514
10304,13202,1,4514
10304,13301,5,4514
10304,13302,3,4514
10304,13401,2,4514
10304,13403,2,4514
10304,13404,2,4514
10304,13503,2,4514
10304,13504,1,4514
10304,13601,1,4514
10304,13604,1,4514
10304,13605,2,4514
10305,13101,1,1903
10305,13105,1,1903
10305,13107,2,1903
10305,13110,1,1903
10305,13112,2,1903
10305,13115,2,1903
10305,13117,1,1903
10305,13118,1,1903
10305,13121,1,1903
10305,13125,1,1903
10305,13126,1,1903
10305,13127,3,1903
10305,13132,2,1903
10305,13301,1,1903
10305,13404,1,1903
10305,13605,1,1903
10306,13101,1,791
10306,13103,2,791
10306,13106,1,791
10306,13110,2,791
10306,13112,3,791
10306,13119,3,791
10306,13120,1,791
10306,13121,1,791
10306,13124,1,791
10306,13125,1,791
10306,13301,1,791
10306,13501,1,791
10307,13104,2,1686
10307,13105,2,1686
10307,13107,2,1686
10307,13108,1,1686
10307,13110,2,1686
10307,13111,1,1686
10307,13112,1,1686
10307,13113,1,1686
10307,13114,3,1686
10307,13117,1,1686
10307,13119,1,1686
10307,13121,1,1686
10307,13123,2,1686
10307,13124,1,1686
10307,13125,3,1686
10307,13128,1,1686
10307,13130,1,1686
10307,13132,3,1686
10307,13501,2,1686
10307,13601,1,1686
10401,13101,3,1661
10401,13105,1,1661
10401,13107,2,1661
10401,13110,2,1661
10401,13112,1,1661
10401,13113,1,1661
10401,13114,5,1661
10401,13115,4,1661
10401,13119,5,1661
10401,13120,1,1661
10401,13122,2,1661
10401,13123,4,1661
10401,13124,2,1661
10401,13125,1,1661
10401,13130,1,1661
10401,13132,5,1661
10401,13202,1,1661
10401,13301,1,1661
10401,13303,1,1661
10401,13401,3,1661
10401,13503,2,1661
10401,13505,1,1661
10401,13604,1,1661
10402,13101,1,1054
10402,13104,1,1054
10402,13107,2,1054
10402,13108,2,1054
10402,13110,3,1054
10402,13111,1,1054
10402,13113,1,1054
10402,13114,2,1054
10402,13115,2,1054
10402,13117,4,1054
10402,13119,1,1054
10402,13123,1,1054
10402,13124,1,1054
10402,13125,1,1054
10402,13126,2,1054
10402,13128,1,1054
10402,13132,1,1054
10402,13203,2,1054
10402,13301,1,1054
10402,13401,1,1054
10402,13402,1,1054
10402,13501,1,1054
10402,13604,1,1054
10403,13101,6,2944
10403,13104,1,2944
10403,13105,2,2944
10403,13107,1,2944
10403,13109,2,2944
10403,13110,2,2944
10403,13112,1,2944
10403,13113,1,2944
10403,13114,5,2944
10403,13115,1,2944
10403,13116,2,2944
10403,13119,7,2944
10403,13120,1,2944
10403,13121,1,2944
10403,13123,1,2944
10403,13124,2,2944
10403,13126,1,2944
10403,13129,3,2944
10403,13132,2,2944
10403,13201,4,2944
10403,13301,2,2944
10403,13302,1,2944
10403,13601,1,2944
10404,13101,1,351
10404,13102,1,351
10404,13110,1,351
10404,13111,1,351
10404,13119,1,351
10404,13120,1,351
10404,13122,1,351
10404,13126,5,351
10404,13130,1,351
10404,13401,1,351
11101,13101,21,10537
11101,13102,1,10537
11101,13103,1,10537
11101,13104,4,10537
11101,13105,1,10537
11101,13106,3,10537
11101,13107,5,10537
11101,13108,5,10537
11101,13109,4,10537
11101,13110,12,10537
11101,13111,1,10537
11101,13112,4,10537
11101,13113,4,10537
11101,13114,35,10537
11101,13115,2,10537
11101,13116,1,10537
11101,13117,11,10537
11101,13118,3,10537
11101,13119,9,10537
11101,13120,16,10537
11101,13121,2,10537
11101,13122,7,10537
11101,13123,18,10537
11101,13124,2,10537
11101,13125,7,10537
11101,13126,10,10537
11101,13127,9,10537
11101,13128,6,10537
11101,13129,6,10537
11101,13130,3,10537
11101,13131,5,10537
11101,13132,15,10537
11101,13201,9,10537
11101,13202,2,10537
11101,13203,1,10537
11101,13301,3,10537
11101,13302,3,10537
11101,13303,1,10537
11101,13401,5,10537
11101,13402,5,10537
11101,13404,5,10537
11101,13501,5,10537
11101,13503,1,10537
11101,13602,1,10537
11101,13603,1,10537
11101,13604,1,10537
11101,13605,2,10537
11102,13402,1,98
11201,13101,5,3162
11201,13106,1,3162
11201,13107,1,3162
11201,13110,5,3162
11201,13111,2,3162
11201,13112,1,3162
11201,13114,4,3162
11201,13115,3,3162
11201,13116,1,3162
11201,13118,1,3162
11201,13119,4,3162
11201,13120,1,3162
11201,13122,2,3162
11201,13123,5,3162
11201,13124,1,3162
11201,13125,1,3162
11201,13127,2,3162
11201,13128,4,3162
11201,13129,3,3162
11201,13130,1,3162
11201,13132,6,3162
11201,13401,4,3162
11201,13402,1,3162
11201,13602,1,3162
11201,13605,2,3162
11202,13101,2,947
11202,13104,1,947
11202,13109,1,947
11202,13110,3,947
11202,13114,4,947
11202,13119,2,947
11202,13120,1,947
11202,13122,1,947
11202,13123,2,947
11202,13125,1,947
11202,13130,1,947
11202,13132,5,947
11202,13203,1,947
11202,13401,1,947
11202,13402,3,947
11202,13403,1,947
11202,13502,1,947
11202,13605,1,947
11203,13101,1,240
11203,13107,1,240
11203,13114,1,240
11203,13126,1,240
11203,13127,1,240
11301,13101,2,228
11301,13105,1,228
11301,13110,5,228
11301,13112,2,228
11301,13114,5,228
11301,13116,1,228
11301,13119,4,228
11301,13125,1,228
11301,13127,2,228
11301,13130,1,228
11301,13132,2,228
11301,13201,1,228
11301,13202,1,228
11301,13203,2,228
11301,13503,1,228
11401,13101,6,476
11401,13104,1,476
11401,13106,2,476
11401,13110,3,476
11401,13115,1,476
11401,13120,5,476
11401,13122,4,476
11401,13125,2,476
11401,13126,1,476
11401,13127,1,476
11401,13128,1,476
11401,13130,1,476
11401,13131,1,476
11401,13132,2,476
11401,13403,1,476
11401,13404,2,476
11401,13601,1,476
11401,13605,1,476
11402,13101,4,1687
11402,13102,2,1687
11402,13105,2,1687
11402,13107,1,1687
11402,13108,2,1687
11402,13109,1,1687
11402,13110,1,1687
11402,13117,1,1687
11402,13119,3,1687
11402,13122,1,1687
11402,13124,2,1687
11402,13125,1,1687
11402,13127,1,1687
11402,13128,1,1687
11402,13130,1,1687
11402,13401,1,1687
11402,13503,1,1687
12101,13101,44,34819
12101,13102,5,34819
12101,13103,2,34819
12101,13104,3,34819
12101,13105,6,34819
12101,13106,5,34819
12101,13107,20,34819
12101,13108,13,34819
12101,13109,5,34819
12101,13110,22,34819
12101,13111,2,34819
12101,13112,9,34819
12101,13113,5,34819
12101,13114,51,34819
12101,13115,12,34819
12101,13116,2,34819
12101,13117,5,34819
12101,13118,4,34819
12101,13119,22,34819
12101,13120,15,34819
12101,13121,3,34819
12101,13122,8,34819
12101,13123,21,34819
12101,13124,10,34819
12101,13125,15,34819
12101,13126,7,34819
12101,13127,24,34819
12101,13128,10,34819
12101,13129,12,34819
12101,13130,10,34819
12101,13131,3,34819
12101,13132,25,34819
12101,13201,3,34819
12101,13202,1,34819
12101,13301,8,34819
12101,13302,6,34819
12101,13401,6,34819
12101,13402,1,34819
12101,13404,3,34819
12101,13501,4,34819
12101,13502,1,34819
12101,13503,1,34819
12101,13504,1,34819
12101,13601,3,34819
12101,13602,2,34819
12101,13603,1,34819
12101,13604,4,34819
12101,13605,1,34819
12102,13127,1,172
12103,13120,1,148
12104,13120,1,566
12104,13122,2,566
12104,13126,1,566
12104,13128,1,566
12104,13604,2,566
12104,13605,2,566
12201,13125,1,62
12301,13101,3,960
12301,13106,1,960
12301,13108,2,960
12301,13116,1,960
12301,13119,1,960
12301,13120,1,960
12301,13123,2,960
12301,13127,1,960
12301,13130,1,960
12301,13602,1,960
12301,13605,1,960
12302,13114,1,644
12302,13118,1,644
12401,13101,29,9590
12401,13102,1,9590
12401,13104,4,9590
12401,13105,1,9590
12401,13106,3,9590
12401,13107,12,9590
12401,13108,8,9590
12401,13109,3,9590
12401,13110,13,9590
12401,13111,3,9590
12401,13112,4,9590
12401,13113,1,9590
12401,13114,31,9590
12401,13115,11,9590
12401,13118,6,9590
12401,13119,15,9590
12401,13120,13,9590
12401,13121,1,9590
12401,13122,8,9590
12401,13123,11,9590
12401,13124,2,9590
12401,13125,8,9590
12401,13126,7,9590
12401,13127,9,9590
12401,13128,4,9590
12401,13129,4,9590
12401,13130,2,9590
12401,13132,21,9590
12401,13201,6,9590
12401,13202,2,9590
12401,13203,1,9590
12401,13301,4,9590
12401,13302,1,9590
12401,13401,4,9590
12401,13402,1,9590
12401,13403,1,9590
12401,13404,3,9590
12401,13501,1,9590
12401,13503,1,9590
12401,13601,2,9590
12401,13602,3,9590
12401,13603,1,9590
12401,13604,1,9590
14101,13101,69,28258
14101,13102,2,28258
14101,13103,2,28258
14101,13104,16,28258
14101,13105,8,28258
14101,13106,7,28258
14101,13107,27,28258
14101,13108,16,28258
14101,13109,6,28258
14101,13110,55,28258
14101,13111,12,28258
14101,13112,10,28258
14101,13113,20,28258
14101,13114,62,28258
14101,13115,22,28258
14101,13116,1,28258
14101,13117,10,28258
14101,13118,8,28258
14101,13119,37,28258
14101,13120,28,28258
14101,13121,17,28258
14101,13122,19,28258
14101,13123,40,28258
14101,13124,8,28258
14101,13125,21,28258
14101,13126,27,28258
14101,13127,22,28258
14101,13128,17,28258
14101,13129,9,28258
14101,13130,6,28258
14101,13131,4,28258
14101,13132,24,28258
14101,13201,11,28258
14101,13202,2,28258
14101,13203,1,28258
14101,13301,15,28258
14101,13302,4,28258
14101,13303,1,28258
14101,13401,17,28258
14101,13402,6,28258
14101,13403,3,28258
14101,13404,8,28258
14101,13501,9,28258
14101,13503,1,28258
14101,13505,1,28258
14101,13601,5,28258
14101,13603,3,28258
14101,13604,7,28258
14101,13605,3,28258
14102,13110,1,36
14103,13101,4,2593
14103,13104,1,2593
14103,13106,1,2593
14103,13107,1,2593
14103,13108,1,2593
14103,13110,5,2593
14103,13112,1,2593
14103,13113,1,2593
14103,13114,1,2593
14103,13115,1,2593
14103,13116,1,2593
14103,13117,2,2593
14103,13119,6,2593
14103,13120,2,2593
14103,13121,1,2593
14103,13123,1,2593
14103,13124,1,2593
14103,13125,2,2593
14103,13126,1,2593
14103,13127,2,2593
14103,13128,1,2593
14103,13130,2,2593
14103,13132,1,2593
14103,13201,5,2593
14103,13301,4,2593
14103,13302,2,2593
14103,13401,2,2593
14103,13402,3,2593
14103,13403,1,2593
14103,13404,3,2593
14103,13603,1,2593
14103,13605,1,2593
14104,13101,4,3688
14104,13105,1,3688
14104,13106,1,3688
14104,13107,8,3688
14104,13108,1,3688
14104,13109,2,3688
14104,13110,4,3688
14104,13111,4,3688
14104,13112,1,3688
14104,13113,1,3688
14104,13114,6,3688
14104,13115,14,3688
14104,13117,1,3688
14104,13118,3,3688
14104,13119,9,3688
14104,13120,3,3688
14104,13121,1,3688
14104,13122,4,3688
14104,13124,3,3688
14104,13125,5,3688
14104,13126,5,3688
14104,13127,1,3688
14104,13128,3,3688
14104,13131,2,3688
14104,13132,6,3688
14104,13201,3,3688
14104,13301,5,3688
14104,13302,1,3688
14104,13401,2,3688
14104,13402,3,3688
14104,13404,1,3688
14104,13505,1,3688
14104,13601,1,3688
14104,13603,2,3688
14104,13604,1,3688
14105,13101,2,964
14105,13106,1,964
14105,13109,2,964
14105,13111,1,964
14105,13113,1,964
14105,13114,1,964
14105,13117,1,964
14105,13119,1,964
14105,13120,1,964
14105,13121,1,964
14105,13124,1,964
14105,13126,2,964
14105,13130,1,964
14105,13201,4,964
14105,13301,2,964
14105,13302,1,964
14106,13101,6,3494
14106,13102,1,3494
14106,13103,5,3494
14106,13105,2,3494
14106,13106,1,3494
14106,13107,2,3494
14106,13108,3,3494
14106,13109,1,3494
14106,13110,7,3494
14106,13111,1,3494
14106,13113,1,3494
14106,13114,2,3494
14106,13115,5,3494
14106,13118,1,3494
14106,13119,2,3494
14106,13120,2,3494
14106,13122,1,3494
14106,13125,4,3494
14106,13126,1,3494
14106,13127,2,3494
14106,13129,1,3494
14106,13130,1,3494
14106,13132,4,3494
14106,13201,4,3494
14106,13401,1,3494
14106,13402,1,3494
14106,13601,1,3494
14107,13101,3,3437
14107,13105,1,3437
14107,13107,1,3437
14107,13108,1,3437
14107,13110,5,3437
14107,13111,1,3437
14107,13114,4,3437
14107,13115,4,3437
14107,13117,2,3437
14107,13118,1,3437
14107,13119,4,3437
14107,13120,3,3437
14107,13121,2,3437
14107,13124,2,3437
14107,13125,1,3437
14107,13126,1,3437
14107,13127,2,3437
14107,13128,3,3437
14107,13129,1,3437
14107,13130,1,3437
14107,13132,4,3437
14107,13202,1,3437
14107,13301,3,3437
14107,13401,1,3437
14107,13404,2,3437
14107,13501,1,3437
14107,13503,1,3437
14108,13101,23,6987
14108,13103,4,6987
14108,13104,3,6987
14108,13105,7,6987
14108,13107,12,6987
14108,13108,3,6987
14108,13109,2,6987
14108,13110,18,6987
14108,13111,2,6987
14108,13112,8,6987
14108,13113,9,6987
14108,13114,38,6987
14108,13115,27,6987
14108,13117,9,6987
14108,13118,3,6987
14108,13119,28,6987
14108,13120,8,6987
14108,13121,2,6987
14108,13122,17,6987
14108,13123,19,6987
14108,13124,8,6987
14108,13125,19,6987
14108,13126,11,6987
14108,13127,11,6987
14108,13128,10,6987
14108,13129,3,6987
14108,13130,3,6987
14108,13131,3,6987
14108,13132,17,6987
14108,13201,5,6987
14108,13202,6,6987
14108,13301,14,6987
14108,13302,5,6987
14108,13303,3,6987
14108,13401,11,6987
14108,13402,4,6987
14108,13403,1,6987
14108,13404,3,6987
14108,13501,4,6987
14108,13503,1,6987
14108,13504,1,6987
14108,13603,1,6987
14108,13604,2,6987
14108,13605,1,6987
14201,13101,9,4881
14201,13104,4,4881
14201,13105,3,4881
14201,13106,2,4881
14201,13107,4,4881
14201,13110,2,4881
14201,13111,3,4881
14201,13112,1,4881
14201,13113,3,4881
14201,13114,1,4881
14201,13115,5,4881
14201,13117,1,4881
14201,13119,2,4881
14201,13122,1,4881
14201,13123,2,4881
14201,13124,3,4881
14201,13125,1,4881
14201,13126,3,4881
14201,13127,2,4881
14201,13128,4,4881
14201,13129,1,4881
14201,13201,1,4881
14201,13202,1,4881
14201,13302,2,4881
14201,13303,1,4881
14201,13401,3,4881
14201,13402,1,4881
14201,13403,1,4881
14201,13501,1,4881
14201,13503,1,4881
14201,13605,1,4881
14202,13101,4,1288
14202,13102,1,1288
14202,13103,1,1288
14202,13104,1,1288
14202,13105,1,1288
14202,13110,4,1288
14202,13113,2,1288
14202,13114,10,1288
14202,13115,8,1288
14202,13116,2,1288
14202,13119,3,1288
14202,13120,1,1288
14202,13122,2,1288
14202,13123,5,1288
14202,13125,1,1288
14202,13126,3,1288
14202,13127,1,1288
14202,13128,3,1288
14202,13132,10,1288
14202,13201,1,1288
14202,13202,1,1288
14202,13301,3,1288
14202,13401,1,1288
14202,13402,1,1288
14202,13403,1,1288
14202,13501,2,1288
14202,13602,1,1288
14202,13603,1,1288
14202,13604,2,1288
14202,13605,1,1288
14203,13101,3,1400
14203,13104,2,1400
14203,13107,4,1400
14203,13110,5,1400
14203,13111,1,1400
14203,13112,4,1400
14203,13113,5,1400
14203,13114,8,1400
14203,13115,16,1400
14203,13117,4,1400
14203,13119,9,1400
14203,13120,2,1400
14203,13122,3,1400
14203,13123,2,1400
14203,13124,1,1400
14203,13125,3,1400
14203,13126,3,1400
14203,13127,1,1400
14203,13128,2,1400
14203,13130,1,1400
14203,13131,3,1400
14203,13132,3,1400
14203,13201,2,1400
14203,13202,1,1400
14203,13203,2,1400
14203,13301,4,1400
14203,13302,1,1400
14203,13401,2,1400
14203,13402,1,1400
14203,13601,2,1400
14203,13603,1,1400
14203,13605,1,1400
14204,13101,9,5154
14204,13103,1,5154
14204,13105,1,5154
14204,13107,2,5154
14204,13108,4,5154
14204,13109,2,5154
14204,13110,3,5154
14204,13111,2,5154
14204,13112,1,5154
14204,13114,5,5154
14204,13115,4,5154
14204,13117,1,5154
14204,13120,3,5154
14204,13121,2,5154
14204,13122,1,5154
14204,13123,3,5154
14204,13124,2,5154
14204,13125,2,5154
14204,13126,5,5154
14204,13127,5,5154
14204,13128,6,5154
14204,13129,2,5154
14204,13132,9,5154
14204,13201,3,5154
14204,13302,1,5154
14204,13303,1,5154
14204,13401,4,5154
14204,13403,2,5154
14204,13404,3,5154
14204,13501,3,5154
14204,13503,3,5154
14204,13605,1,5154
15101,13101,57,35692
15101,13102,6,35692
15101,13103,6,35692
15101,13104,16,35692
15101,13105,13,35692
15101,13106,4,35692
15101,13107,17,35692
15101,13108,23,35692
15101,13109,13,35692
15101,13110,30,35692
15101,13111,8,35692
15101,13112,7,35692
15101,13113,19,35692
15101,13114,39,35692
15101,13115,11,35692
15101,13116,2,35692
15101,13117,11,35692
15101,13118,6,35692
15101,13119,37,35692
15101,13120,20,35692
15101,13121,15,35692
15101,13122,25,35692
15101,13123,44,35692
15101,13124,20,35692
15101,13125,23,35692
15101,13126,24,35692
15101,13127,31,35692
15101,13128,15,35692
15101,13129,10,35692
15101,13130,7,35692
15101,13131,6,35692
15101,13132,15,35692
15101,13201,7,35692
15101,13301,14,35692
15101,13302,9,35692
15101,13401,16,35692
15101,13403,3,35692
15101,13404,8,35692
15101,13501,7,35692
15101,13503,6,35692
15101,13601,4,35692
15101,13604,1,35692
15101,13605,8,35692
15102,13101,1,129
15102,13119,1,129
15102,13124,1,129
15201,13105,1,448
15201,13106,1,448
15201,13107,1,448
15201,13111,1,448
15201,13112,1,448
15201,13113,1,448
15201,13115,1,448
15201,13118,1,448
15201,13119,3,448
15201,13123,2,448
15201,13128,2,448
15201,13301,1,448
15201,13501,1,448
16101,13101,59,33439
16101,13102,4,33439
16101,13103,1,33439
16101,13104,15,33439
16101,13105,9,33439
