origin,destination,no_dev,population
13101,1101,124,108010
13101,1107,21,108010
13101,1401,6,108010
13101,1402,1,108010
13101,1404,1,108010
13101,2101,238,108010
13101,2102,11,108010
13101,2103,23,108010
13101,2104,1,108010
13101,2201,106,108010
13101,2203,8,108010
13101,2301,7,108010
13101,2302,1,108010
13101,3101,80,108010
13101,3102,22,108010
13101,3103,9,108010
13101,3201,13,108010
13101,3202,22,108010
13101,3301,18,108010
13101,3302,1,108010
13101,3303,1,108010
13101,3304,5,108010
13101,4101,128,108010
13101,4102,120,108010
13101,4103,2,108010
13101,4104,4,108010
13101,4105,1,108010
13101,4106,6,108010
13101,4201,3,108010
13101,4202,3,108010
13101,4203,32,108010
13101,4204,7,108010
13101,4301,64,108010
13101,4302,7,108010
13101,4303,10,108010
13101,4304,1,108010
13101,4305,1,108010
13101,5101,148,108010
13101,5102,16,108010
13101,5103,31,108010
13101,5105,37,108010
13101,5107,34,108010
13101,5109,321,108010
13101,5201,1,108010
13101,5301,32,108010
13101,5302,6,108010
13101,5303,6,108010
13101,5304,18,108010
13101,5401,25,108010
13101,5402,9,108010
13101,5403,24,108010
13101,5404,1,108010
13101,5405,7,108010
13101,5501,33,108010
13101,5502,9,108010
13101,5503,5,108010
13101,5504,13,108010
13101,5506,4,108010
13101,5601,44,108010
13101,5602,80,108010
13101,5603,24,108010
13101,5604,47,108010
13101,5605,48,108010
13101,5606,17,108010
13101,5701,31,108010
13101,5702,10,108010
13101,5703,6,108010
13101,5704,6,108010
13101,5705,17,108010
13101,5706,12,108010
13101,5801,82,108010
13101,5802,12,108010
13101,5803,11,108010
13101,5804,34,108010
13101,6101,124,108010
13101,6102,3,108010
13101,6103,6,108010
13101,6104,8,108010
13101,6105,15,108010
13101,6106,21,108010
13101,6107,48,108010
13101,6108,30,108010
13101,6109,4,108010
13101,6110,9,108010
13101,6111,5,108010
13101,6112,8,108010
13101,6113,7,108010
13101,6114,8,108010
13101,6115,27,108010
13101,6116,9,108010
13101,6117,24,108010
13101,6201,33,108010
13101,6202,2,108010
13101,6203,13,108010
13101,6204,2,108010
13101,6205,14,108010
13101,6206,11,108010
13101,6301,50,108010
13101,6302,6,108010
13101,6303,31,108010
13101,6304,1,108010
13101,6305,8,108010
13101,6306,7,108010
13101,6307,5,108010
13101,6308,4,108010
13101,6309,3,108010
13101,6310,23,108010
13101,7101,95,108010
13101,7102,14,108010
13101,7103,5,108010
13101,7104,2,108010
13101,7105,10,108010
13101,7106,4,108010
13101,7107,1,108010
13101,7108,3,108010
13101,7109,12,108010
13101,7110,1,108010
13101,7201,12,108010
13101,7202,1,108010
13101,7203,7,108010
13101,7301,62,108010
13101,7302,11,108010
13101,7303,9,108010
13101,7304,12,108010
13101,7305,6,108010
13101,7306,1,108010
13101,7307,3,108010
13101,7308,4,108010
13101,7309,2,108010
13101,7401,43,108010
13101,7402,15,108010
13101,7403,3,108010
13101,7404,12,108010
13101,7405,8,108010
13101,7406,10,108010
13101,7407,3,108010
13101,7408,4,108010
13101,8101,88,108010
13101,8102,29,108010
13101,8103,18,108010
13101,8104,3,108010
13101,8105,3,108010
13101,8106,7,108010
13101,8107,13,108010
13101,8108,27,108010
13101,8109,1,108010
13101,8110,50,108010
13101,8111,13,108010
13101,8112,23,108010
13101,8201,4,108010
13101,8202,6,108010
13101,8203,4,108010
13101,8204,3,108010
13101,8205,3,108010
13101,8206,4,108010
13101,8301,45,108010
13101,8302,2,108010
13101,8303,7,108010
13101,8305,4,108010
13101,8306,9,108010
13101,8307,3,108010
13101,8308,3,108010
13101,8309,4,108010
13101,8310,2,108010
13101,8311,1,108010
13101,8312,5,108010
13101,8313,9,108010
13101,8314,1,108010
13101,9101,85,108010
13101,9102,5,108010
13101,9103,3,108010
13101,9104,1,108010
13101,9105,8,108010
13101,9106,2,108010
13101,9107,1,108010
13101,9108,2,108010
13101,9109,2,108010
13101,9110,5,108010
13101,9111,5,108010
13101,9112,5,108010
13101,9113,1,108010
13101,9114,5,108010
13101,9115,35,108010
13101,9116,2,108010
13101,9117,2,108010
13101,9118,4,108010
13101,9119,9,108010
13101,9120,27,108010
13101,9121,2,108010
13101,9201,16,108010
13101,9202,3,108010
13101,9203,6,108010
13101,9204,1,108010
13101,9205,1,108010
13101,9207,2,108010
13101,9208,1,108010
13101,9210,1,108010
13101,9211,10,108010
13101,10101,82,108010
13101,10102,8,108010
13101,10103,3,108010
13101,10104,2,108010
13101,10105,7,108010
13101,10106,3,108010
13101,10107,3,108010
13101,10108,1,108010
13101,10109,23,108010
13101,10201,18,108010
13101,10202,5,108010
13101,10203,2,108010
13101,10204,1,108010
13101,10205,3,108010
13101,10208,4,108010
13101,10209,5,108010
13101,10210,4,108010
13101,10301,48,108010
13101,10302,2,108010
13101,10303,2,108010
13101,10304,4,108010
13101,10305,6,108010
13101,10306,2,108010
13101,10307,1,108010
13101,10401,1,108010
13101,10403,2,108010
13101,10404,1,108010
13101,11101,49,108010
13101,11102,1,108010
13101,11201,3,108010
13101,11202,6,108010
13101,11401,1,108010
13101,12101,114,108010
13101,12104,1,108010
13101,12301,15,108010
13101,12302,3,108010
13101,12401,32,108010
13101,14101,62,108010
13101,14102,3,108010
13101,14103,4,108010
13101,14104,4,108010
13101,14105,2,108010
13101,14106,4,108010
13101,14107,2,108010
13101,14108,11,108010
13101,14201,6,108010
13101,14202,2,108010
13101,14203,2,108010
13101,14204,3,108010
13101,15101,89,108010
13101,16101,56,108010
13101,16102,2,108010
13101,16103,6,108010
13101,16105,1,108010
13101,16106,1,108010
13101,16107,4,108010
13101,16108,3,108010
13101,16109,12,108010
13101,16201,1,108010
13101,16203,2,108010
13101,16204,1,108010
13101,16205,1,108010
13101,16206,4,108010
13101,16301,16,108010
13101,16302,8,108010
13101,16303,1,108010
13101,16304,3,108010
13102,1101,3,9033
13102,1107,2,9033
13102,2101,8,9033
13102,2102,1,9033
13102,2103,2,9033
13102,2201,1,9033
13102,3101,2,9033
13102,3103,1,9033
13102,4101,4,9033
13102,4102,7,9033
13102,4104,1,9033
13102,4203,1,9033
13102,4301,1,9033
13102,5101,8,9033
13102,5102,1,9033
13102,5103,1,9033
13102,5104,1,9033
13102,5105,1,9033
13102,5107,3,9033
13102,5109,6,9033
13102,5301,3,9033
13102,5401,4,9033
13102,5403,2,9033
13102,5501,1,9033
13102,5502,2,9033
13102,5503,2,9033
13102,5601,3,9033
13102,5602,5,9033
13102,5603,3,9033
13102,5604,8,9033
13102,5605,8,9033
13102,5606,1,9033
13102,5701,1,9033
13102,5703,1,9033
13102,5801,1,9033
13102,6101,5,9033
13102,6102,1,9033
13102,6106,2,9033
13102,6107,7,9033
13102,6113,3,9033
13102,6114,1,9033
13102,6115,1,9033
13102,6116,1,9033
13102,6201,3,9033
13102,6202,1,9033
13102,6203,2,9033
13102,6205,1,9033
13102,6206,5,9033
13102,6303,2,9033
13102,6304,1,9033
13102,6306,2,9033
13102,6307,1,9033
13102,6310,1,9033
13102,7101,5,9033
13102,7102,1,9033
13102,7105,1,9033
13102,7108,1,9033
13102,7203,2,9033
13102,7301,6,9033
13102,7302,1,9033
13102,7303,1,9033
13102,7304,4,9033
13102,7308,2,9033
13102,7309,1,9033
13102,7401,5,9033
13102,7405,1,9033
13102,7407,1,9033
13102,8101,14,9033
13102,8102,2,9033
13102,8104,1,9033
13102,8105,1,9033
13102,8107,2,9033
13102,8108,3,9033
13102,8110,8,9033
13102,8111,1,9033
13102,8112,1,9033
13102,8201,1,9033
13102,8205,1,9033
13102,8207,1,9033
13102,8301,9,9033
13102,8305,1,9033
13102,8312,4,9033
13102,8313,1,9033
13102,9101,4,9033
13102,9102,1,9033
13102,9108,1,9033
13102,9112,1,9033
13102,9120,4,9033
13102,9203,1,9033
13102,10101,4,9033
13102,10102,1,9033
13102,10105,1,9033
13102,10107,1,9033
13102,10109,1,9033
13102,10201,1,9033
13102,10301,5,9033
13102,10401,1,9033
13102,11101,1,9033
13102,11201,1,9033
13102,11401,1,9033
13102,12101,3,9033
13102,14101,6,9033
13102,14103,1,9033
13102,14108,4,9033
13102,15101,6,9033
13102,16101,2,9033
13102,16102,1,9033
13102,16108,1,9033
13102,16109,1,9033
13102,16301,1,9033
13102,16304,2,9033
13103,1101,9,14180
13103,1107,8,14180
13103,1404,1,14180
13103,2101,11,14180
13103,2102,1,14180
13103,2103,3,14180
13103,2201,2,14180
13103,2203,2,14180
13103,3101,2,14180
13103,3102,3,14180
13103,3103,2,14180
13103,3202,2,14180
13103,4101,7,14180
13103,4102,12,14180
13103,4106,1,14180
13103,4201,1,14180
13103,4202,1,14180
13103,4203,4,14180
13103,4204,4,14180
13103,4301,1,14180
13103,4302,1,14180
13103,4304,1,14180
13103,5101,9,14180
13103,5102,3,14180
13103,5103,4,14180
13103,5105,6,14180
13103,5107,6,14180
13103,5109,9,14180
13103,5301,2,14180
13103,5302,1,14180
13103,5304,2,14180
13103,5401,5,14180
13103,5402,1,14180
13103,5403,4,14180
13103,5405,1,14180
13103,5501,2,14180
13103,5601,10,14180
13103,5602,8,14180
13103,5603,9,14180
13103,5604,16,14180
13103,5605,16,14180
13103,5606,2,14180
13103,5702,1,14180
13103,5704,1,14180
13103,5706,2,14180
13103,5801,4,14180
13103,5804,3,14180
13103,6101,3,14180
13103,6103,2,14180
13103,6104,3,14180
13103,6105,2,14180
13103,6106,2,14180
13103,6107,8,14180
13103,6109,1,14180
13103,6110,1,14180
13103,6115,1,14180
13103,6117,3,14180
13103,6201,5,14180
13103,6202,2,14180
13103,6203,4,14180
13103,6205,2,14180
13103,6206,2,14180
13103,6301,1,14180
13103,6303,2,14180
13103,6305,2,14180
13103,6306,2,14180
13103,6307,2,14180
13103,6308,1,14180
13103,6310,1,14180
13103,7101,8,14180
13103,7105,1,14180
13103,7108,1,14180
13103,7109,1,14180
13103,7110,1,14180
13103,7201,2,14180
13103,7301,5,14180
13103,7302,1,14180
13103,7304,4,14180
13103,7307,2,14180
13103,7308,2,14180
13103,7401,3,14180
13103,7402,1,14180
13103,7403,3,14180
13103,7404,3,14180
13103,7405,1,14180
13103,7406,1,14180
13103,7407,1,14180
13103,8101,1,14180
13103,8102,1,14180
13103,8105,1,14180
13103,8106,1,14180
13103,8109,1,14180
13103,8110,3,14180
13103,8111,1,14180
13103,8112,2,14180
13103,8203,1,14180
13103,8205,2,14180
13103,8301,7,14180
13103,8302,1,14180
13103,8303,1,14180
13103,8305,2,14180
13103,8307,1,14180
13103,8308,1,14180
13103,8309,3,14180
13103,8312,3,14180
13103,8313,2,14180
13103,9101,3,14180
13103,9103,2,14180
13103,9104,1,14180
13103,9107,1,14180
13103,9108,1,14180
13103,9109,2,14180
13103,9111,1,14180
13103,9112,2,14180
13103,9114,1,14180
13103,9115,5,14180
13103,9116,1,14180
13103,9117,2,14180
13103,9119,1,14180
13103,9120,8,14180
13103,9121,1,14180
13103,9201,1,14180
13103,9202,2,14180
13103,9203,1,14180
13103,9205,1,14180
13103,9208,1,14180
13103,9209,1,14180
13103,10101,7,14180
13103,10103,3,14180
13103,10105,2,14180
13103,10109,1,14180
13103,10202,1,14180
13103,10208,1,14180
13103,10209,1,14180
13103,10301,5,14180
13103,10304,2,14180
13103,10401,1,14180
13103,11101,16,14180
13103,12101,4,14180
13103,12401,1,14180
13103,14101,1,14180
13103,14102,1,14180
13103,14106,1,14180
13103,14108,3,14180
13103,14202,1,14180
13103,14204,1,14180
13103,15101,5,14180
13103,16101,3,14180
13103,16102,1,14180
13103,16104,1,14180
13103,16106,1,14180
13103,16109,1,14180
13103,16203,1,14180
13104,1101,11,17726
13104,1107,3,17726
13104,1405,1,17726
13104,2101,16,17726
13104,2102,2,17726
13104,2103,3,17726
13104,2104,1,17726
13104,2201,8,17726
13104,2203,3,17726
13104,2301,1,17726
13104,3101,10,17726
13104,3102,1,17726
13104,3201,1,17726
13104,3202,3,17726
13104,3301,1,17726
13104,4101,16,17726
13104,4102,12,17726
13104,4106,2,17726
13104,4202,3,17726
13104,4203,7,17726
13104,4204,2,17726
13104,4301,1,17726
13104,4302,2,17726
13104,5101,13,17726
13104,5102,2,17726
13104,5103,2,17726
13104,5105,13,17726
13104,5107,5,17726
13104,5109,23,17726
13104,5201,1,17726
13104,5301,4,17726
13104,5304,2,17726
13104,5401,3,17726
13104,5402,3,17726
13104,5403,11,17726
13104,5404,1,17726
13104,5405,3,17726
13104,5501,4,17726
13104,5502,5,17726
13104,5503,1,17726
13104,5506,2,17726
13104,5601,7,17726
13104,5602,6,17726
13104,5603,11,17726
13104,5604,13,17726
13104,5605,22,17726
13104,5606,3,17726
13104,5701,4,17726
13104,5702,1,17726
13104,5703,1,17726
13104,5704,2,17726
13104,5705,1,17726
13104,5706,1,17726
13104,5801,5,17726
13104,5802,2,17726
13104,5803,6,17726
13104,6101,6,17726
13104,6103,2,17726
13104,6104,1,17726
13104,6106,3,17726
13104,6107,4,17726
13104,6108,1,17726
13104,6111,1,17726
13104,6113,2,17726
13104,6114,1,17726
13104,6115,2,17726
13104,6116,2,17726
13104,6117,2,17726
13104,6201,2,17726
13104,6202,1,17726
13104,6203,3,17726
13104,6204,1,17726
13104,6205,5,17726
13104,6206,5,17726
13104,6301,2,17726
13104,6303,2,17726
13104,6306,1,17726
13104,6308,1,17726
13104,7101,5,17726
13104,7103,2,17726
13104,7106,2,17726
13104,7109,2,17726
13104,7201,1,17726
13104,7202,1,17726
13104,7301,13,17726
13104,7302,1,17726
13104,7303,1,17726
13104,7306,1,17726
13104,7401,2,17726
13104,7402,4,17726
13104,7403,2,17726
13104,7404,3,17726
13104,7405,1,17726
13104,7406,3,17726
13104,7407,3,17726
13104,7408,1,17726
13104,8101,6,17726
13104,8102,4,17726
13104,8103,1,17726
13104,8106,1,17726
13104,8110,1,17726
13104,8111,1,17726
13104,8112,2,17726
13104,8201,1,17726
13104,8202,2,17726
13104,8203,2,17726
13104,8301,7,17726
13104,8303,1,17726
13104,8308,1,17726
13104,8309,1,17726
13104,8310,1,17726
13104,8312,2,17726
13104,8313,2,17726
13104,9101,5,17726
13104,9103,1,17726
13104,9105,2,17726
13104,9106,1,17726
13104,9112,2,17726
13104,9114,3,17726
13104,9115,2,17726
13104,9117,2,17726
13104,9118,1,17726
13104,9119,2,17726
13104,9120,8,17726
13104,9121,2,17726
13104,9201,1,17726
13104,9202,2,17726
13104,9204,1,17726
13104,9205,1,17726
13104,10101,8,17726
13104,10105,1,17726
13104,10107,1,17726
13104,10108,1,17726
13104,10109,2,17726
13104,10201,3,17726
13104,10301,1,17726
13104,10302,2,17726
13104,10403,1,17726
13104,11101,19,17726
13104,11301,1,17726
13104,12101,3,17726
13104,12401,2,17726
13104,14101,6,17726
13104,14105,2,17726
13104,14106,1,17726
13104,14201,1,17726
13104,14203,1,17726
13104,15101,2,17726
13104,16101,9,17726
13104,16103,1,17726
13104,16104,1,17726
13104,16105,1,17726
13104,16106,3,17726
13104,16108,1,17726
13104,16109,2,17726
13104,16204,1,17726
13104,16205,2,17726
13104,16301,1,17726
13104,16302,1,17726
13105,1101,16,22687
13105,1107,2,22687
13105,1401,1,22687
13105,2101,24,22687
13105,2103,3,22687
13105,2201,10,22687
13105,2301,1,22687
13105,3101,7,22687
13105,3103,1,22687
13105,3201,1,22687
13105,3202,1,22687
13105,3301,1,22687
13105,4101,19,22687
13105,4102,25,22687
13105,4104,1,22687
13105,4106,1,22687
13105,4202,1,22687
13105,4203,30,22687
13105,4204,2,22687
13105,4301,5,22687
13105,4303,3,22687
13105,4304,1,22687
13105,5101,23,22687
13105,5102,5,22687
13105,5105,17,22687
13105,5107,18,22687
13105,5109,15,22687
13105,5201,1,22687
13105,5301,11,22687
13105,5302,1,22687
13105,5303,1,22687
13105,5304,2,22687
13105,5401,6,22687
13105,5403,5,22687
13105,5404,1,22687
13105,5501,4,22687
13105,5503,3,22687
13105,5504,1,22687
13105,5601,6,22687
13105,5602,20,22687
13105,5603,11,22687
13105,5604,22,22687
13105,5605,29,22687
13105,5606,6,22687
13105,5701,1,22687
13105,5702,1,22687
13105,5703,2,22687
13105,5704,2,22687
13105,5705,1,22687
13105,5801,7,22687
13105,5802,4,22687
13105,5803,1,22687
13105,5804,1,22687
13105,6101,20,22687
13105,6102,1,22687
13105,6103,4,22687
13105,6104,4,22687
13105,6105,2,22687
13105,6106,7,22687
13105,6107,17,22687
13105,6108,4,22687
13105,6109,1,22687
13105,6110,4,22687
13105,6112,1,22687
13105,6114,2,22687
13105,6115,3,22687
13105,6116,1,22687
13105,6117,11,22687
13105,6201,9,22687
13105,6203,3,22687
13105,6205,3,22687
13105,6206,6,22687
13105,6301,2,22687
13105,6303,8,22687
13105,6304,3,22687
13105,6305,3,22687
13105,6306,6,22687
13105,6309,2,22687
13105,6310,2,22687
13105,7101,20,22687
13105,7102,2,22687
13105,7103,1,22687
13105,7104,1,22687
13105,7105,2,22687
13105,7106,1,22687
13105,7108,2,22687
13105,7109,3,22687
13105,7110,1,22687
13105,7201,1,22687
13105,7203,1,22687
13105,7301,10,22687
13105,7302,5,22687
13105,7303,5,22687
13105,7304,1,22687
13105,7305,2,22687
13105,7308,2,22687
13105,7309,3,22687
13105,7401,7,22687
13105,7402,3,22687
13105,7403,2,22687
13105,7404,3,22687
13105,7405,7,22687
13105,7406,3,22687
13105,7407,2,22687
13105,7408,6,22687
13105,8101,8,22687
13105,8102,6,22687
13105,8105,1,22687
13105,8106,1,22687
13105,8107,3,22687
13105,8108,7,22687
13105,8109,1,22687
13105,8110,4,22687
13105,8111,3,22687
13105,8112,4,22687
13105,8201,2,22687
13105,8205,4,22687
13105,8301,3,22687
13105,8302,1,22687
13105,8303,1,22687
13105,8305,2,22687
13105,8306,3,22687
13105,8307,1,22687
13105,8312,2,22687
13105,8313,4,22687
13105,9101,9,22687
13105,9103,1,22687
13105,9104,1,22687
13105,9106,1,22687
13105,9107,1,22687
13105,9108,1,22687
13105,9109,4,22687
13105,9112,4,22687
13105,9114,1,22687
13105,9115,6,22687
13105,9116,1,22687
13105,9117,1,22687
13105,9119,2,22687
13105,9120,5,22687
13105,9121,4,22687
13105,9201,1,22687
13105,9202,1,22687
13105,9204,1,22687
13105,9207,1,22687
13105,9208,1,22687
13105,9209,1,22687
13105,9211,3,22687
13105,10101,10,22687
13105,10102,3,22687
13105,10107,1,22687
13105,10108,1,22687
13105,10109,4,22687
13105,10201,1,22687
13105,10202,1,22687
13105,10203,1,22687
13105,10205,1,22687
13105,10208,1,22687
13105,10301,11,22687
13105,10303,1,22687
13105,10305,2,22687
13105,10403,3,22687
13105,11101,2,22687
13105,11201,2,22687
13105,12101,10,22687
13105,12401,4,22687
13105,14101,3,22687
13105,14102,4,22687
13105,14107,2,22687
13105,14108,4,22687
13105,14202,1,22687
13105,14203,3,22687
13105,15101,19,22687
13105,16101,9,22687
13105,16104,1,22687
13105,16105,2,22687
13105,16106,1,22687
13105,16204,1,22687
13105,16205,1,22687
13105,16301,5,22687
13105,16302,2,22687
13105,16303,1,22687
13105,16304,1,22687
13105,16305,1,22687
13106,1101,31,32141
13106,1107,6,32141
13106,1401,4,32141
13106,2101,53,32141
13106,2103,4,32141
13106,2104,1,32141
13106,2201,15,32141
13106,2203,5,32141
13106,2301,2,32141
13106,2302,4,32141
13106,3101,15,32141
13106,3103,1,32141
13106,3201,1,32141
13106,3202,1,32141
13106,3301,2,32141
13106,3302,1,32141
13106,3304,2,32141
13106,4101,28,32141
13106,4102,29,32141
13106,4104,1,32141
13106,4106,2,32141
13106,4202,2,32141
13106,4203,7,32141
13106,4204,5,32141
13106,4301,19,32141
13106,4302,3,32141
13106,4303,1,32141
13106,4304,1,32141
13106,5101,42,32141
13106,5102,1,32141
13106,5103,15,32141
13106,5105,10,32141
13106,5107,18,32141
13106,5109,42,32141
13106,5201,1,32141
13106,5301,15,32141
13106,5302,4,32141
13106,5304,2,32141
13106,5401,8,32141
13106,5402,2,32141
13106,5403,4,32141
13106,5404,3,32141
13106,5405,1,32141
13106,5501,14,32141
13106,5502,6,32141
13106,5503,1,32141
13106,5504,6,32141
13106,5506,2,32141
13106,5601,15,32141
13106,5602,20,32141
13106,5603,14,32141
13106,5604,22,32141
13106,5605,24,32141
13106,5606,8,32141
13106,5701,5,32141
13106,5702,2,32141
13106,5703,2,32141
13106,5704,1,32141
13106,5705,1,32141
13106,5706,2,32141
13106,5801,14,32141
13106,5802,3,32141
13106,5803,1,32141
13106,5804,15,32141
13106,6101,31,32141
13106,6103,4,32141
13106,6104,10,32141
13106,6105,2,32141
13106,6106,1,32141
13106,6107,20,32141
13106,6108,6,32141
13106,6109,1,32141
13106,6110,2,32141
13106,6112,2,32141
13106,6113,3,32141
13106,6114,5,32141
13106,6115,4,32141
13106,6117,9,32141
13106,6201,6,32141
13106,6202,2,32141
13106,6203,4,32141
13106,6205,1,32141
13106,6206,6,32141
13106,6301,7,32141
13106,6302,1,32141
13106,6303,2,32141
13106,6305,1,32141
13106,6306,3,32141
13106,6307,2,32141
13106,6308,3,32141
13106,6309,4,32141
13106,6310,3,32141
13106,7101,35,32141
13106,7102,2,32141
13106,7105,4,32141
13106,7106,4,32141
13106,7108,2,32141
13106,7109,9,32141
13106,7201,5,32141
13106,7203,2,32141
13106,7301,14,32141
13106,7302,1,32141
13106,7303,3,32141
13106,7304,9,32141
13106,7306,1,32141
13106,7307,1,32141
13106,7308,1,32141
13106,7309,3,32141
13106,7401,9,32141
13106,7402,1,32141
13106,7403,3,32141
13106,7404,2,32141
13106,7405,4,32141
13106,7406,4,32141
13106,7407,1,32141
13106,7408,1,32141
13106,8101,18,32141
13106,8102,8,32141
13106,8104,4,32141
13106,8107,5,32141
13106,8108,8,32141
13106,8109,1,32141
13106,8110,12,32141
13106,8111,1,32141
13106,8112,10,32141
13106,8201,1,32141
13106,8203,6,32141
13106,8205,1,32141
13106,8206,1,32141
13106,8301,17,32141
13106,8302,2,32141
13106,8303,2,32141
13106,8304,1,32141
13106,8305,1,32141
13106,8306,3,32141
13106,8307,4,32141
13106,8308,1,32141
13106,8310,2,32141
13106,8312,1,32141
13106,8313,2,32141
13106,8314,1,32141
13106,9101,21,32141
13106,9102,1,32141
13106,9103,1,32141
13106,9105,3,32141
13106,9106,2,32141
13106,9107,2,32141
13106,9108,4,32141
13106,9109,2,32141
13106,9110,1,32141
13106,9111,1,32141
13106,9112,7,32141
13106,9114,2,32141
13106,9115,9,32141
13106,9117,2,32141
13106,9118,1,32141
13106,9119,4,32141
13106,9120,9,32141
13106,9121,3,32141
13106,9201,2,32141
13106,9202,2,32141
13106,9203,2,32141
13106,9206,1,32141
13106,9207,1,32141
13106,9209,1,32141
13106,9211,2,32141
13106,10101,12,32141
13106,10103,2,32141
13106,10105,1,32141
13106,10108,3,32141
13106,10109,6,32141
13106,10201,2,32141
13106,10202,2,32141
13106,10203,1,32141
13106,10204,1,32141
13106,10205,3,32141
13106,10209,3,32141
13106,10301,10,32141
13106,10302,1,32141
13106,10304,1,32141
13106,10306,1,32141
13106,10401,1,32141
13106,10403,2,32141
13106,11101,8,32141
13106,11201,3,32141
13106,11202,1,32141
13106,11301,1,32141
13106,12101,18,32141
13106,12301,1,32141
13106,12401,3,32141
13106,14101,13,32141
13106,14104,3,32141
13106,14106,3,32141
13106,14108,7,32141
13106,14201,1,32141
13106,14202,1,32141
13106,14204,2,32141
13106,15101,23,32141
13106,16101,15,32141
13106,16102,1,32141
13106,16103,3,32141
13106,16106,2,32141
13106,16107,1,32141
13106,16109,3,32141
13106,16202,1,32141
13106,16205,1,32141
13106,16206,1,32141
13106,16301,2,32141
13106,16302,3,32141
13106,16303,1,32141
13106,16304,1,32141
13106,16305,1,32141
13107,1101,16,23050
13107,1107,4,23050
13107,1401,2,23050
13107,2101,42,23050
13107,2103,5,23050
13107,2201,9,23050
13107,2203,1,23050
13107,3101,10,23050
13107,3102,2,23050
13107,3103,1,23050
13107,3201,1,23050
13107,3202,1,23050
13107,3301,3,23050
13107,3302,1,23050
13107,4101,12,23050
13107,4102,19,23050
13107,4104,2,23050
13107,4106,2,23050
13107,4201,1,23050
13107,4202,1,23050
13107,4203,6,23050
13107,4204,2,23050
13107,4301,2,23050
13107,4302,2,23050
13107,4303,1,23050
13107,4304,1,23050
13107,4305,1,23050
13107,5101,25,23050
13107,5102,6,23050
13107,5103,11,23050
13107,5105,11,23050
13107,5107,14,23050
13107,5109,41,23050
13107,5301,6,23050
13107,5302,1,23050
13107,5401,2,23050
13107,5402,2,23050
13107,5403,8,23050
13107,5404,1,23050
13107,5405,2,23050
13107,5501,3,23050
13107,5502,3,23050
13107,5503,1,23050
13107,5504,2,23050
13107,5506,2,23050
13107,5601,6,23050
13107,5602,24,23050
13107,5603,2,23050
13107,5604,18,23050
13107,5605,8,23050
13107,5606,5,23050
13107,5701,2,23050
13107,5704,2,23050
13107,5705,2,23050
13107,5706,2,23050
13107,5801,9,23050
13107,5802,7,23050
13107,5803,5,23050
13107,5804,5,23050
13107,6101,12,23050
13107,6102,1,23050
13107,6103,2,23050
13107,6105,2,23050
13107,6106,3,23050
13107,6107,10,23050
13107,6108,5,23050
13107,6110,2,23050
13107,6112,2,23050
13107,6113,1,23050
13107,6115,5,23050
13107,6116,4,23050
13107,6117,2,23050
13107,6201,6,23050
13107,6204,1,23050
13107,6205,1,23050
13107,6301,16,23050
13107,6303,3,23050
13107,6307,4,23050
13107,6309,1,23050
13107,7101,19,23050
13107,7102,2,23050
13107,7104,1,23050
13107,7105,2,23050
13107,7106,2,23050
13107,7107,1,23050
13107,7109,3,23050
13107,7201,2,23050
13107,7203,1,23050
13107,7301,16,23050
13107,7302,1,23050
13107,7304,1,23050
13107,7305,1,23050
13107,7308,3,23050
13107,7401,6,23050
13107,7404,1,23050
13107,7406,4,23050
13107,7407,2,23050
13107,8101,15,23050
13107,8102,3,23050
13107,8103,2,23050
13107,8105,3,23050
13107,8107,2,23050
13107,8108,9,23050
13107,8109,2,23050
13107,8110,8,23050
13107,8111,4,23050
13107,8112,2,23050
13107,8201,1,23050
13107,8202,1,23050
13107,8203,1,23050
13107,8207,1,23050
13107,8301,9,23050
13107,8302,1,23050
13107,8303,1,23050
13107,8307,2,23050
13107,8309,2,23050
13107,8312,2,23050
13107,8313,2,23050
13107,9101,11,23050
13107,9102,1,23050
13107,9103,5,23050
13107,9104,1,23050
13107,9106,1,23050
13107,9107,1,23050
13107,9108,1,23050
13107,9109,1,23050
13107,9111,1,23050
13107,9112,1,23050
13107,9113,1,23050
13107,9114,1,23050
13107,9115,8,23050
13107,9116,2,23050
13107,9117,1,23050
13107,9119,1,23050
13107,9120,6,23050
13107,9121,3,23050
13107,9201,1,23050
13107,9202,2,23050
13107,9206,1,23050
13107,9208,1,23050
13107,9211,1,23050
13107,10101,13,23050
13107,10102,4,23050
13107,10104,1,23050
13107,10105,4,23050
13107,10106,1,23050
13107,10109,8,23050
13107,10202,2,23050
13107,10203,1,23050
13107,10209,3,23050
13107,10210,1,23050
13107,10301,5,23050
13107,10302,1,23050
13107,10304,3,23050
13107,10305,1,23050
13107,10307,1,23050
13107,10401,1,23050
13107,11101,6,23050
13107,11401,1,23050
13107,12101,5,23050
13107,12201,1,23050
13107,12301,1,23050
13107,12401,1,23050
13107,14101,8,23050
13107,14106,1,23050
13107,14202,1,23050
13107,14204,2,23050
13107,15101,12,23050
13107,16101,11,23050
13107,16102,1,23050
13107,16103,1,23050
13107,16109,2,23050
13107,16205,1,23050
13107,16206,1,23050
13107,16301,5,23050
13107,16302,3,23050
13107,16303,1,23050
13107,16304,2,23050
13107,16305,2,23050
13108,1101,8,14174
13108,1107,2,14174
13108,2101,16,14174
13108,2103,1,14174
13108,2201,5,14174
13108,2301,1,14174
13108,3101,9,14174
13108,3103,1,14174
13108,3201,1,14174
