origin,destination,no_dev,population
5107,13110,49,12238
5107,13111,8,12238
5107,13112,11,12238
5107,13113,7,12238
5107,13114,31,12238
5107,13115,10,12238
5107,13116,6,12238
5107,13117,12,12238
5107,13118,5,12238
5107,13119,60,12238
5107,13120,26,12238
5107,13121,6,12238
5107,13122,20,12238
5107,13123,29,12238
5107,13124,25,12238
5107,13125,20,12238
5107,13126,9,12238
5107,13127,27,12238
5107,13128,15,12238
5107,13129,14,12238
5107,13130,17,12238
5107,13131,9,12238
5107,13132,12,12238
5107,13201,48,12238
5107,13202,1,12238
5107,13203,1,12238
5107,13301,18,12238
5107,13302,13,12238
5107,13303,1,12238
5107,13401,21,12238
5107,13402,4,12238
5107,13403,4,12238
5107,13404,6,12238
5107,13501,6,12238
5107,13503,4,12238
5107,13601,6,12238
5107,13602,3,12238
5107,13603,1,12238
5107,13604,5,12238
5107,13605,8,12238
5109,13101,313,79637
5109,13102,3,79637
5109,13103,10,79637
5109,13104,15,79637
5109,13105,24,79637
5109,13106,60,79637
5109,13107,46,79637
5109,13108,19,79637
5109,13109,27,79637
5109,13110,93,79637
5109,13111,11,79637
5109,13112,15,79637
5109,13113,77,79637
5109,13114,418,79637
5109,13115,78,79637
5109,13116,4,79637
5109,13117,9,79637
5109,13118,43,79637
5109,13119,116,79637
5109,13120,193,79637
5109,13121,11,79637
5109,13122,75,79637
5109,13123,256,79637
5109,13124,69,79637
5109,13125,63,79637
5109,13126,29,79637
5109,13127,48,79637
5109,13128,24,79637
5109,13129,15,79637
5109,13130,42,79637
5109,13131,3,79637
5109,13132,101,79637
5109,13201,81,79637
5109,13202,13,79637
5109,13203,5,79637
5109,13301,66,79637
5109,13302,22,79637
5109,13303,6,79637
5109,13401,43,79637
5109,13402,20,79637
5109,13403,10,79637
5109,13404,10,79637
5109,13501,22,79637
5109,13502,1,79637
5109,13503,15,79637
5109,13504,6,79637
5109,13505,5,79637
5109,13601,15,79637
5109,13602,3,79637
5109,13603,1,79637
5109,13604,16,79637
5109,13605,14,79637
5201,13106,1,83
5201,13120,1,83
5201,13302,1,83
5301,13101,39,13021
5301,13102,1,13021
5301,13103,2,13021
5301,13104,3,13021
5301,13105,3,13021
5301,13106,6,13021
5301,13107,2,13021
5301,13108,2,13021
5301,13109,2,13021
5301,13110,13,13021
5301,13112,5,13021
5301,13113,1,13021
5301,13114,18,13021
5301,13115,42,13021
5301,13116,6,13021
5301,13117,1,13021
5301,13118,4,13021
5301,13119,11,13021
5301,13120,8,13021
5301,13121,1,13021
5301,13122,3,13021
5301,13123,9,13021
5301,13124,5,13021
5301,13125,5,13021
5301,13126,5,13021
5301,13127,5,13021
5301,13128,2,13021
5301,13130,6,13021
5301,13131,1,13021
5301,13132,10,13021
5301,13201,14,13021
5301,13301,17,13021
5301,13302,8,13021
5301,13303,4,13021
5301,13401,5,13021
5301,13402,2,13021
5301,13404,4,13021
5301,13501,2,13021
5301,13503,1,13021
5301,13602,2,13021
5301,13604,2,13021
5302,13101,12,4447
5302,13105,2,4447
5302,13106,1,4447
5302,13108,1,4447
5302,13109,3,4447
5302,13110,1,4447
5302,13111,1,4447
5302,13112,1,4447
5302,13114,6,4447
5302,13115,10,4447
5302,13116,1,4447
5302,13119,5,4447
5302,13120,4,4447
5302,13123,5,4447
5302,13124,2,4447
5302,13125,3,4447
5302,13126,2,4447
5302,13128,1,4447
5302,13129,1,4447
5302,13201,2,4447
5302,13301,6,4447
5302,13302,1,4447
5302,13303,1,4447
5302,13401,1,4447
5302,13404,1,4447
5302,13501,1,4447
5302,13503,2,4447
5302,13505,2,4447
5303,13101,6,2072
5303,13106,1,2072
5303,13112,1,2072
5303,13113,2,2072
5303,13114,2,2072
5303,13115,6,2072
5303,13119,1,2072
5303,13120,3,2072
5303,13122,1,2072
5303,13123,2,2072
5303,13124,2,2072
5303,13126,1,2072
5303,13127,1,2072
5303,13128,2,2072
5303,13132,1,2072
5303,13201,3,2072
5303,13202,1,2072
5303,13301,4,2072
5303,13302,1,2072
5303,13401,2,2072
5303,13402,1,2072
5303,13605,1,2072
5304,13101,15,6204
5304,13103,1,6204
5304,13104,1,6204
5304,13105,2,6204
5304,13106,2,6204
5304,13107,5,6204
5304,13108,3,6204
5304,13109,1,6204
5304,13110,6,6204
5304,13112,3,6204
5304,13113,6,6204
5304,13114,14,6204
5304,13115,12,6204
5304,13116,4,6204
5304,13118,1,6204
5304,13119,2,6204
5304,13120,3,6204
5304,13122,1,6204
5304,13123,14,6204
5304,13124,3,6204
5304,13125,1,6204
5304,13127,2,6204
5304,13129,1,6204
5304,13130,2,6204
5304,13131,1,6204
5304,13132,6,6204
5304,13201,3,6204
5304,13202,1,6204
5304,13301,6,6204
5304,13302,1,6204
5304,13303,1,6204
5304,13401,1,6204
5304,13501,2,6204
5304,13503,1,6204
5304,13601,2,6204
5304,13604,2,6204
5401,13101,33,9169
5401,13102,2,9169
5401,13103,10,9169
5401,13104,7,9169
5401,13105,7,9169
5401,13106,10,9169
5401,13107,4,9169
5401,13108,5,9169
5401,13109,5,9169
5401,13110,14,9169
5401,13111,5,9169
5401,13112,5,9169
5401,13113,7,9169
5401,13114,14,9169
5401,13115,9,9169
5401,13116,2,9169
5401,13117,5,9169
5401,13118,11,9169
5401,13119,24,9169
5401,13120,22,9169
5401,13121,1,9169
5401,13122,7,9169
5401,13123,13,9169
5401,13124,12,9169
5401,13125,24,9169
5401,13126,9,9169
5401,13127,9,9169
5401,13128,10,9169
5401,13129,2,9169
5401,13130,3,9169
5401,13131,1,9169
5401,13132,5,9169
5401,13201,21,9169
5401,13203,4,9169
5401,13301,7,9169
5401,13302,12,9169
5401,13303,1,9169
5401,13401,12,9169
5401,13402,5,9169
5401,13403,3,9169
5401,13404,2,9169
5401,13501,2,9169
5401,13502,1,9169
5401,13503,2,9169
5401,13601,1,9169
5401,13603,2,9169
5401,13604,1,9169
5401,13605,3,9169
5402,13101,7,6798
5402,13103,2,6798
5402,13104,1,6798
5402,13106,2,6798
5402,13108,1,6798
5402,13111,1,6798
5402,13112,2,6798
5402,13113,1,6798
5402,13114,6,6798
5402,13115,2,6798
5402,13118,2,6798
5402,13119,4,6798
5402,13120,1,6798
5402,13123,1,6798
5402,13124,2,6798
5402,13125,2,6798
5402,13126,1,6798
5402,13127,1,6798
5402,13128,2,6798
5402,13130,2,6798
5402,13132,2,6798
5402,13201,3,6798
5402,13202,1,6798
5402,13301,3,6798
5402,13303,1,6798
5402,13401,1,6798
5402,13402,1,6798
5402,13501,1,6798
5402,13502,1,6798
5402,13503,2,6798
5402,13505,2,6798
5402,13605,1,6798
5403,13101,44,3729
5403,13102,3,3729
5403,13103,9,3729
5403,13104,6,3729
5403,13105,4,3729
5403,13106,11,3729
5403,13107,7,3729
5403,13108,3,3729
5403,13109,10,3729
5403,13110,24,3729
5403,13111,1,3729
5403,13112,5,3729
5403,13113,24,3729
5403,13114,86,3729
5403,13115,32,3729
5403,13116,5,3729
5403,13117,4,3729
5403,13118,4,3729
5403,13119,89,3729
5403,13120,38,3729
5403,13121,5,3729
5403,13122,30,3729
5403,13123,40,3729
5403,13124,18,3729
5403,13125,20,3729
5403,13126,9,3729
5403,13127,6,3729
5403,13128,5,3729
5403,13130,8,3729
5403,13131,8,3729
5403,13132,44,3729
5403,13201,26,3729
5403,13202,4,3729
5403,13301,18,3729
5403,13302,7,3729
5403,13303,2,3729
5403,13401,6,3729
5403,13402,3,3729
5403,13404,2,3729
5403,13502,1,3729
5403,13504,2,3729
5403,13601,3,3729
5403,13602,1,3729
5403,13604,5,3729
5403,13605,3,3729
5404,13101,7,3606
5404,13102,1,3606
5404,13104,1,3606
5404,13105,2,3606
5404,13106,2,3606
5404,13108,1,3606
5404,13109,2,3606
5404,13110,1,3606
5404,13113,1,3606
5404,13114,3,3606
5404,13115,2,3606
5404,13116,3,3606
5404,13117,1,3606
5404,13118,4,3606
5404,13119,5,3606
5404,13120,6,3606
5404,13122,3,3606
5404,13123,1,3606
5404,13124,8,3606
5404,13125,4,3606
5404,13127,2,3606
5404,13132,2,3606
5404,13201,4,3606
5404,13401,3,3606
5404,13403,1,3606
5404,13404,4,3606
5404,13601,1,3606
5404,13604,1,3606
5404,13605,1,3606
5405,13101,8,1720
5405,13102,1,1720
5405,13103,1,1720
5405,13105,1,1720
5405,13106,2,1720
5405,13107,6,1720
5405,13108,1,1720
5405,13109,1,1720
5405,13110,4,1720
5405,13111,1,1720
5405,13113,8,1720
5405,13114,72,1720
5405,13115,60,1720
5405,13117,1,1720
5405,13119,10,1720
5405,13120,12,1720
5405,13122,3,1720
5405,13123,21,1720
5405,13124,2,1720
5405,13127,5,1720
5405,13128,2,1720
5405,13129,3,1720
5405,13130,2,1720
5405,13132,76,1720
5405,13201,8,1720
5405,13301,10,1720
5405,13302,1,1720
5405,13402,1,1720
5405,13501,1,1720
5405,13601,1,1720
5405,13605,3,1720
5501,13101,29,20870
5501,13102,1,20870
5501,13103,2,20870
5501,13104,3,20870
5501,13105,4,20870
5501,13106,5,20870
5501,13107,5,20870
5501,13108,1,20870
5501,13110,16,20870
5501,13111,4,20870
5501,13112,1,20870
5501,13113,4,20870
5501,13114,18,20870
5501,13115,20,20870
5501,13116,2,20870
5501,13118,5,20870
5501,13119,10,20870
5501,13120,11,20870
5501,13121,1,20870
5501,13122,13,20870
5501,13123,13,20870
5501,13124,12,20870
5501,13125,3,20870
5501,13126,3,20870
5501,13127,4,20870
5501,13128,5,20870
5501,13129,1,20870
5501,13130,3,20870
5501,13131,1,20870
5501,13132,7,20870
5501,13201,10,20870
5501,13202,1,20870
5501,13203,2,20870
5501,13301,2,20870
5501,13302,5,20870
5501,13303,7,20870
5501,13401,5,20870
5501,13402,3,20870
5501,13403,1,20870
5501,13404,3,20870
5501,13501,3,20870
5501,13503,1,20870
5501,13602,5,20870
5501,13604,3,20870
5501,13605,2,20870
5502,13101,6,9050
5502,13102,1,9050
5502,13103,1,9050
5502,13104,1,9050
5502,13105,3,9050
5502,13106,5,9050
5502,13107,1,9050
5502,13108,2,9050
5502,13110,1,9050
5502,13111,2,9050
5502,13113,1,9050
5502,13114,7,9050
5502,13115,17,9050
5502,13117,1,9050
5502,13118,4,9050
5502,13119,7,9050
5502,13120,5,9050
5502,13122,2,9050
5502,13123,6,9050
5502,13124,7,9050
5502,13125,3,9050
5502,13126,1,9050
5502,13127,3,9050
5502,13128,3,9050
5502,13129,1,9050
5502,13130,3,9050
5502,13132,2,9050
5502,13201,1,9050
5502,13301,2,9050
5502,13302,2,9050
5502,13303,4,9050
5502,13401,1,9050
5502,13404,1,9050
5502,13501,3,9050
5502,13503,1,9050
5502,13602,1,9050
5502,13605,2,9050
5503,13101,3,3824
5503,13104,1,3824
5503,13107,1,3824
5503,13108,1,3824
5503,13109,1,3824
5503,13110,3,3824
5503,13113,2,3824
5503,13114,11,3824
5503,13115,5,3824
5503,13118,2,3824
5503,13119,6,3824
5503,13120,2,3824
5503,13122,2,3824
5503,13123,6,3824
5503,13124,2,3824
5503,13125,7,3824
5503,13127,1,3824
5503,13128,2,3824
5503,13201,1,3824
5503,13203,1,3824
5503,13301,2,3824
5503,13302,1,3824
5503,13401,2,3824
5503,13402,2,3824
5503,13501,1,3824
5503,13605,1,3824
5504,13101,12,5622
5504,13106,5,5622
5504,13109,2,5622
5504,13110,4,5622
5504,13111,1,5622
5504,13112,1,5622
5504,13113,1,5622
5504,13114,4,5622
5504,13115,11,5622
5504,13119,2,5622
5504,13122,1,5622
5504,13123,9,5622
5504,13124,4,5622
5504,13125,4,5622
5504,13126,1,5622
5504,13127,5,5622
5504,13128,1,5622
5504,13129,1,5622
5504,13130,2,5622
5504,13132,1,5622
5504,13201,3,5622
5504,13301,1,5622
5504,13303,3,5622
5504,13501,1,5622
5504,13502,1,5622
5504,13503,1,5622
5506,13101,9,8188
5506,13102,1,8188
5506,13103,3,8188
5506,13104,2,8188
5506,13105,1,8188
5506,13106,3,8188
5506,13107,1,8188
5506,13109,2,8188
5506,13110,2,8188
5506,13113,2,8188
5506,13114,5,8188
5506,13115,11,8188
5506,13116,2,8188
5506,13118,1,8188
5506,13119,7,8188
5506,13120,10,8188
5506,13121,2,8188
5506,13122,2,8188
5506,13123,5,8188
5506,13124,4,8188
5506,13125,2,8188
5506,13126,2,8188
5506,13127,2,8188
5506,13128,1,8188
5506,13130,2,8188
5506,13201,3,8188
5506,13202,1,8188
5506,13203,1,8188
5506,13301,10,8188
5506,13302,1,8188
5506,13303,4,8188
5506,13401,3,8188
5506,13404,1,8188
5506,13501,4,8188
5506,13505,1,8188
5506,13601,1,8188
5506,13602,1,8188
5506,13605,1,8188
5601,13101,71,18090
5601,13102,3,18090
5601,13103,22,18090
5601,13104,9,18090
5601,13105,4,18090
5601,13106,14,18090
5601,13107,4,18090
5601,13108,6,18090
5601,13109,3,18090
5601,13110,10,18090
5601,13111,6,18090
5601,13112,3,18090
5601,13113,5,18090
5601,13114,15,18090
5601,13115,14,18090
5601,13116,7,18090
5601,13117,4,18090
5601,13118,5,18090
5601,13119,38,18090
5601,13120,18,18090
5601,13121,1,18090
5601,13122,7,18090
5601,13123,20,18090
5601,13124,28,18090
5601,13125,6,18090
5601,13126,10,18090
5601,13127,11,18090
5601,13128,11,18090
5601,13129,4,18090
5601,13130,15,18090
5601,13131,6,18090
5601,13132,15,18090
5601,13201,20,18090
5601,13203,1,18090
5601,13301,4,18090
5601,13302,4,18090
5601,13303,3,18090
5601,13401,17,18090
5601,13402,4,18090
5601,13403,2,18090
5601,13404,4,18090
5601,13501,24,18090
5601,13503,1,18090
5601,13504,3,18090
5601,13505,7,18090
5601,13601,5,18090
5601,13603,3,18090
5601,13604,2,18090
5601,13605,5,18090
5602,13101,144,8007
5602,13102,10,8007
5602,13103,17,8007
5602,13104,16,8007
5602,13105,13,8007
5602,13106,39,8007
5602,13107,46,8007
5602,13108,8,8007
5602,13109,27,8007
5602,13110,97,8007
5602,13111,10,8007
5602,13112,11,8007
5602,13113,52,8007
5602,13114,229,8007
5602,13115,18,8007
5602,13116,2,8007
5602,13117,5,8007
5602,13118,30,8007
5602,13119,131,8007
5602,13120,126,8007
5602,13121,8,8007
5602,13122,80,8007
5602,13123,119,8007
5602,13124,57,8007
5602,13125,37,8007
5602,13126,23,8007
5602,13127,30,8007
5602,13128,26,8007
5602,13129,15,8007
5602,13130,39,8007
5602,13131,6,8007
5602,13132,43,8007
5602,13201,109,8007
5602,13202,5,8007
5602,13203,3,8007
5602,13301,26,8007
5602,13302,18,8007
5602,13401,43,8007
5602,13402,20,8007
5602,13403,12,8007
5602,13404,11,8007
5602,13501,17,8007
5602,13503,6,8007
5602,13505,2,8007
5602,13601,17,8007
5602,13602,4,8007
5602,13603,4,8007
5602,13604,13,8007
5602,13605,20,8007
5603,13101,29,5596
5603,13102,9,5596
5603,13103,16,5596
5603,13104,7,5596
5603,13105,14,5596
5603,13106,27,5596
5603,13107,12,5596
5603,13108,5,5596
5603,13109,10,5596
5603,13110,26,5596
5603,13111,4,5596
5603,13112,19,5596
5603,13113,3,5596
5603,13114,17,5596
5603,13115,3,5596
5603,13116,15,5596
5603,13117,9,5596
5603,13118,6,5596
5603,13119,57,5596
5603,13120,7,5596
5603,13121,7,5596
5603,13122,16,5596
5603,13123,13,5596
5603,13124,40,5596
5603,13125,16,5596
5603,13126,4,5596
5603,13127,20,5596
5603,13128,24,5596
5603,13129,3,5596
5603,13130,5,5596
5603,13131,9,5596
5603,13132,2,5596
5603,13201,36,5596
5603,13202,1,5596
5603,13301,6,5596
5603,13302,4,5596
5603,13303,1,5596
5603,13401,29,5596
5603,13402,2,5596
5603,13403,2,5596
5603,13404,2,5596
5603,13501,29,5596
5603,13503,1,5596
5603,13504,1,5596
5603,13505,2,5596
5603,13601,4,5596
5603,13602,1,5596
5603,13603,2,5596
5603,13604,12,5596
5603,13605,14,5596
5604,13101,110,6822
5604,13102,6,6822
5604,13103,25,6822
5604,13104,32,6822
5604,13105,24,6822
5604,13106,45,6822
5604,13107,23,6822
5604,13108,11,6822
5604,13109,37,6822
5604,13110,73,6822
5604,13111,10,6822
5604,13112,15,6822
5604,13113,29,6822
5604,13114,50,6822
5604,13115,9,6822
5604,13116,14,6822
5604,13117,22,6822
5604,13118,24,6822
5604,13119,156,6822
5604,13120,65,6822
5604,13121,10,6822
5604,13122,45,6822
5604,13123,26,6822
5604,13124,61,6822
5604,13125,28,6822
5604,13126,44,6822
5604,13127,31,6822
5604,13128,45,6822
5604,13129,14,6822
5604,13130,35,6822
5604,13131,12,6822
5604,13132,8,6822
5604,13201,139,6822
5604,13202,5,6822
5604,13203,6,6822
5604,13301,7,6822
5604,13302,9,6822
5604,13401,48,6822
5604,13402,12,6822
5604,13403,11,6822
5604,13404,11,6822
5604,13501,12,6822
5604,13503,10,6822
5604,13504,2,6822
5604,13505,1,6822
5604,13601,12,6822
5604,13602,1,6822
5604,13603,2,6822
5604,13604,10,6822
5604,13605,24,6822
5605,13101,106,5772
5605,13102,11,5772
5605,13103,31,5772
5605,13104,17,5772
5605,13105,35,5772
5605,13106,39,5772
5605,13107,21,5772
5605,13108,23,5772
5605,13109,33,5772
5605,13110,87,5772
5605,13111,13,5772
5605,13112,26,5772
5605,13113,24,5772
5605,13114,41,5772
5605,13115,4,5772
5605,13116,11,5772
5605,13117,20,5772
5605,13118,44,5772
5605,13119,142,5772
5605,13120,67,5772
5605,13121,18,5772
5605,13122,38,5772
5605,13123,37,5772
5605,13124,54,5772
5605,13125,37,5772
5605,13126,30,5772
5605,13127,41,5772
5605,13128,36,5772
5605,13129,17,5772
5605,13130,45,5772
5605,13131,18,5772
5605,13132,5,5772
5605,13201,126,5772
5605,13202,1,5772
5605,13203,8,5772
5605,13301,5,5772
5605,13302,13,5772
5605,13303,2,5772
5605,13401,60,5772
5605,13402,13,5772
5605,13403,14,5772
5605,13404,6,5772
5605,13501,21,5772
5605,13502,1,5772
5605,13503,5,5772
5605,13504,1,5772
5605,13505,1,5772
5605,13601,18,5772
5605,13602,5,5772
5605,13603,2,5772
5605,13604,14,5772
5605,13605,26,5772
5606,13101,25,4235
5606,13102,1,4235
5606,13103,1,4235
5606,13104,3,4235
5606,13105,3,4235
5606,13106,4,4235
5606,13107,5,4235
5606,13108,3,4235
5606,13110,4,4235
5606,13111,1,4235
5606,13112,1,4235
5606,13113,7,4235
5606,13114,80,4235
5606,13115,42,4235
5606,13116,1,4235
5606,13117,2,4235
5606,13118,4,4235
5606,13119,23,4235
5606,13120,12,4235
5606,13121,1,4235
5606,13122,9,4235
5606,13123,24,4235
5606,13124,3,4235
5606,13125,4,4235
5606,13126,2,4235
5606,13127,2,4235
5606,13128,5,4235
5606,13129,6,4235
5606,13130,7,4235
5606,13132,35,4235
5606,13201,10,4235
5606,13202,2,4235
5606,13301,12,4235
5606,13302,3,4235
5606,13401,6,4235
5606,13402,2,4235
5606,13403,2,4235
5606,13404,1,4235
5606,13501,12,4235
5606,13503,2,4235
5606,13505,32,4235
5606,13601,6,4235
5606,13602,3,4235
5606,13603,3,4235
5606,13604,1,4235
5606,13605,1,4235
5701,13101,37,13400
5701,13102,1,13400
5701,13103,1,13400
5701,13104,4,13400
5701,13105,1,13400
5701,13106,4,13400
5701,13107,2,13400
5701,13108,2,13400
5701,13109,2,13400
5701,13110,10,13400
5701,13111,2,13400
5701,13112,2,13400
5701,13114,9,13400
5701,13115,10,13400
5701,13117,2,13400
5701,13118,8,13400
5701,13119,9,13400
5701,13120,13,13400
5701,13121,1,13400
5701,13122,1,13400
5701,13123,13,13400
5701,13124,11,13400
5701,13125,1,13400
5701,13126,7,13400
5701,13127,3,13400
5701,13128,1,13400
5701,13130,7,13400
5701,13132,3,13400
5701,13201,5,13400
5701,13301,8,13400
5701,13302,2,13400
5701,13303,2,13400
5701,13401,1,13400
5701,13404,1,13400
5701,13503,1,13400
5701,13504,1,13400
5701,13505,2,13400
5701,13601,2,13400
5701,13604,1,13400
5701,13605,1,13400
5702,13101,9,4683
5702,13106,3,4683
5702,13108,2,4683
5702,13109,2,4683
5702,13110,2,4683
5702,13113,2,4683
5702,13114,11,4683
5702,13115,6,4683
5702,13118,2,4683
5702,13119,8,4683
5702,13120,1,4683
5702,13121,1,4683
5702,13122,1,4683
5702,13123,3,4683
5702,13124,5,4683
5702,13125,2,4683
5702,13127,2,4683
5702,13132,1,4683
5702,13201,5,4683
5702,13203,1,4683
5702,13301,2,4683
5702,13302,1,4683
5702,13303,9,4683
5702,13402,2,4683
5702,13404,1,4683
5702,13604,1,4683
5702,13605,3,4683
5703,13101,11,4123
5703,13104,1,4123
5703,13106,3,4123
5703,13107,2,4123
5703,13109,1,4123
5703,13117,1,4123
5703,13118,1,4123
5703,13120,1,4123
5703,13121,3,4123
5703,13123,5,4123
5703,13124,2,4123
5703,13125,1,4123
5703,13127,1,4123
5703,13128,2,4123
5703,13201,5,4123
5703,13302,4,4123
5703,13303,7,4123
5703,13403,1,4123
5703,13503,1,4123
5703,13605,1,4123
5704,13101,13,5089
5704,13104,1,5089
5704,13105,2,5089
5704,13106,2,5089
5704,13107,3,5089
5704,13108,2,5089
5704,13110,11,5089
5704,13111,1,5089
5704,13112,2,5089
5704,13114,6,5089
5704,13115,4,5089
5704,13116,1,5089
5704,13117,1,5089
5704,13119,7,5089
5704,13120,3,5089
5704,13122,5,5089
5704,13123,4,5089
5704,13124,5,5089
5704,13125,4,5089
5704,13126,3,5089
5704,13127,10,5089
5704,13128,3,5089
5704,13129,2,5089
5704,13130,2,5089
5704,13132,4,5089
5704,13201,7,5089
5704,13202,1,5089
5704,13301,4,5089
5704,13302,4,5089
5704,13303,9,5089
5704,13403,1,5089
5704,13404,5,5089
5704,13601,1,5089
5704,13604,1,5089
5704,13605,1,5089
5705,13101,11,6937
5705,13103,1,6937
5705,13104,2,6937
5705,13105,1,6937
5705,13106,3,6937
5705,13110,1,6937
5705,13111,1,6937
5705,13114,7,6937
5705,13115,7,6937
5705,13119,3,6937
5705,13120,10,6937
5705,13122,3,6937
5705,13123,8,6937
5705,13124,1,6937
5705,13125,3,6937
5705,13126,1,6937
5705,13128,2,6937
5705,13129,1,6937
5705,13130,1,6937
5705,13201,1,6937
5705,13301,3,6937
5705,13302,2,6937
5705,13403,1,6937
5705,13501,1,6937
5705,13503,1,6937
5705,13604,1,6937
5706,13101,6,4534
5706,13104,1,4534
5706,13105,1,4534
5706,13110,6,4534
5706,13111,1,4534
5706,13112,1,4534
5706,13113,2,4534
5706,13114,4,4534
5706,13115,1,4534
5706,13119,4,4534
5706,13120,6,4534
5706,13122,1,4534
5706,13123,3,4534
5706,13125,3,4534
5706,13126,3,4534
5706,13127,2,4534
5706,13201,3,4534
5706,13301,1,4534
5706,13302,2,4534
5706,13401,1,4534
5706,13402,2,4534
5706,13403,1,4534
5706,13501,1,4534
5706,13601,2,4534
5801,13101,67,36571
5801,13102,2,36571
5801,13103,4,36571
5801,13104,8,36571
5801,13105,5,36571
5801,13106,12,36571
5801,13107,15,36571
5801,13108,1,36571
5801,13109,8,36571
5801,13110,16,36571
5801,13111,3,36571
5801,13112,2,36571
5801,13113,5,36571
5801,13114,29,36571
5801,13115,12,36571
5801,13116,2,36571
5801,13117,4,36571
5801,13118,6,36571
5801,13119,28,36571
5801,13120,34,36571
5801,13121,4,36571
5801,13122,6,36571
5801,13123,27,36571
5801,13124,25,36571
5801,13125,12,36571
5801,13126,7,36571
5801,13127,12,36571
5801,13128,3,36571
5801,13129,3,36571
5801,13130,17,36571
5801,13131,4,36571
5801,13132,7,36571
5801,13201,17,36571
5801,13202,2,36571
5801,13203,1,36571
5801,13301,12,36571
5801,13302,3,36571
5801,13303,3,36571
5801,13401,14,36571
5801,13402,2,36571
5801,13403,4,36571
5801,13404,3,36571
5801,13501,5,36571
5801,13502,1,36571
5801,13503,3,36571
5801,13601,2,36571
5801,13604,4,36571
5801,13605,4,36571
5802,13101,24,9845
5802,13103,1,9845
5802,13105,1,9845
5802,13106,1,9845
5802,13108,1,9845
5802,13109,1,9845
5802,13110,4,9845
5802,13111,2,9845
5802,13112,2,9845
5802,13113,1,9845
5802,13114,11,9845
5802,13115,3,9845
5802,13116,1,9845
5802,13118,2,9845
5802,13119,7,9845
5802,13120,6,9845
5802,13121,1,9845
5802,13122,4,9845
5802,13123,9,9845
5802,13124,5,9845
5802,13125,3,9845
5802,13126,3,9845
5802,13127,1,9845
5802,13128,4,9845
5802,13129,1,9845
5802,13130,4,9845
5802,13132,7,9845
5802,13201,5,9845
5802,13301,5,9845
5802,13302,1,9845
5802,13401,2,9845
5802,13402,2,9845
5802,13503,2,9845
5802,13505,1,9845
5802,13601,1,9845
5802,13604,2,9845
5802,13605,1,9845
5803,13101,21,4565
5803,13103,5,4565
5803,13104,2,4565
5803,13106,4,4565
5803,13107,1,4565
5803,13110,4,4565
5803,13111,4,4565
5803,13113,5,4565
5803,13114,24,4565
5803,13115,6,4565
5803,13118,2,4565
5803,13119,4,4565
5803,13120,11,4565
5803,13121,1,4565
5803,13122,2,4565
5803,13123,13,4565
5803,13124,5,4565
5803,13125,2,4565
5803,13127,6,4565
5803,13128,1,4565
5803,13130,7,4565
5803,13131,1,4565
5803,13132,3,4565
5803,13201,8,4565
5803,13301,1,4565
5803,13302,3,4565
5803,13303,9,4565
5803,13401,1,4565
5803,13402,1,4565
5803,13502,1,4565
5803,13605,2,4565
5804,13101,33,16947
5804,13102,1,16947
5804,13103,1,16947
5804,13104,1,16947
5804,13105,2,16947
5804,13106,7,16947
5804,13108,2,16947
5804,13109,2,16947
5804,13110,2,16947
5804,13112,3,16947
5804,13113,1,16947
5804,13114,16,16947
5804,13115,11,16947
5804,13116,3,16947
5804,13117,1,16947
5804,13118,2,16947
5804,13119,11,16947
5804,13120,6,16947
5804,13121,1,16947
5804,13122,3,16947
5804,13123,21,16947
5804,13124,7,16947
5804,13125,2,16947
5804,13126,3,16947
5804,13127,6,16947
5804,13128,2,16947
5804,13129,1,16947
5804,13130,5,16947
5804,13131,1,16947
5804,13201,8,16947
5804,13301,4,16947
5804,13302,4,16947
5804,13401,4,16947
5804,13402,1,16947
5804,13403,1,16947
5804,13501,3,16947
5804,13503,2,16947
5804,13602,2,16947
5804,13604,6,16947
5804,13605,2,16947
6101,13101,122,44643
6101,13102,3,44643
6101,13103,6,44643
6101,13104,9,44643
6101,13105,8,44643
6101,13106,20,44643
6101,13107,6,44643
6101,13108,17,44643
6101,13109,11,44643
6101,13110,30,44643
6101,13111,7,44643
6101,13112,10,44643
6101,13113,7,44643
6101,13114,40,44643
6101,13115,19,44643
6101,13116,7,44643
6101,13117,6,44643
6101,13118,5,44643
6101,13119,28,44643
6101,13120,32,44643
6101,13121,7,44643
6101,13122,17,44643
6101,13123,34,44643
6101,13124,12,44643
6101,13125,11,44643
6101,13126,15,44643
6101,13127,15,44643
6101,13128,9,44643
6101,13129,6,44643
6101,13130,21,44643
6101,13131,7,44643
6101,13132,10,44643
6101,13201,35,44643
6101,13202,5,44643
6101,13203,2,44643
6101,13301,13,44643
6101,13302,9,44643
6101,13303,3,44643
6101,13401,18,44643
6101,13402,20,44643
6101,13403,4,44643
6101,13404,15,44643
6101,13501,6,44643
6101,13503,1,44643
6101,13505,3,44643
6101,13601,3,44643
6101,13602,1,44643
6101,13603,3,44643
6101,13604,8,44643
6101,13605,6,44643
6102,13101,9,2275
6102,13102,2,2275
6102,13103,1,2275
6102,13104,2,2275
6102,13106,2,2275
6102,13108,2,2275
6102,13109,1,2275
6102,13110,7,2275
6102,13112,4,2275
6102,13113,1,2275
6102,13114,4,2275
6102,13115,6,2275
6102,13116,1,2275
6102,13118,1,2275
6102,13119,5,2275
6102,13120,1,2275
6102,13121,1,2275
6102,13122,3,2275
